data,brick,regiao,categoria,vendas_clamed,vendas_concorrencia,receita,total_mercado,market_share_clamed
2025-02-01,15 - BRICK_15,Sudeste,OTC,0.0,1454.46,1454.46,1454.46,0.0
2025-02-01,15 - BRICK_15,Sul,Vitaminas,3325.48,8052.94,11378.42,11378.42,29.22620188040167
2025-02-01,17 - BRICK_17,Sudeste,Generico,0.0,1245.53,1245.53,1245.53,0.0
2025-02-01,17 - BRICK_17,Sudeste,Vitaminas,419.68,0.0,419.68,419.68,100.0
2025-02-01,17 - BRICK_17,Sul,Generico,0.0,11582.61,11582.61,11582.61,0.0
2025-02-01,17 - BRICK_17,Sul,Higiene,11070.56,0.0,11070.56,11070.56,100.0
2025-02-01,17 - BRICK_17,Sul,OTC,0.0,13186.86,13186.86,13186.86,0.0
2025-02-01,17 - BRICK_17,Sul,Vitaminas,0.0,2951.35,2951.35,2951.35,0.0
2025-02-01,18 - BRICK_18,Centro-Oeste,Generico,0.0,11591.58,11591.58,11591.58,0.0
2025-02-01,18 - BRICK_18,Centro-Oeste,Vitaminas,0.0,7194.33,7194.33,7194.33,0.0
2025-02-01,18 - BRICK_18,Sudeste,Higiene,639.87,0.0,639.87,639.87,100.0
2025-02-01,18 - BRICK_18,Sudeste,Vitaminas,0.0,492.18,492.18,492.18,0.0
2025-02-01,19 - BRICK_19,Centro-Oeste,Vitaminas,0.0,735.72,735.72,735.72,0.0
2025-02-01,19 - BRICK_19,Sudeste,Generico,7625.88,0.0,7625.88,7625.88,100.0
2025-02-01,20 - BRICK_20,Sudeste,Vitaminas,1310.24,0.0,1310.24,1310.24,100.0
2025-02-01,22 - BRICK_22,Centro-Oeste,Generico,0.0,7996.44,7996.44,7996.44,0.0
2025-02-01,22 - BRICK_22,Centro-Oeste,Vitaminas,0.0,53.31,53.31,53.31,0.0
2025-02-01,23 - BRICK_23,Centro-Oeste,Higiene,5558.9,8869.2,14428.1,14428.1,38.528288548041665
2025-02-01,23 - BRICK_23,Centro-Oeste,Vitaminas,385.21,0.0,385.21,385.21,100.0
2025-02-01,23 - BRICK_23,Sudeste,Higiene,4114.33,0.0,4114.33,4114.33,100.0
2025-02-01,24 - BRICK_24,Sul,Vitaminas,470.27,0.0,470.27,470.27,100.0
2025-02-01,25 - BRICK_25,Centro-Oeste,Higiene,0.0,693.82,693.82,693.82,0.0
2025-02-01,25 - BRICK_25,Sudeste,Higiene,0.0,623.22,623.22,623.22,0.0
2025-02-01,25 - BRICK_25,Sul,Higiene,5352.56,0.0,5352.56,5352.56,100.0
2025-02-01,25 - BRICK_25,Sul,OTC,16740.88,0.0,16740.88,16740.88,100.0
2025-02-01,25 - BRICK_25,Sul,Vitaminas,0.0,3501.44,3501.44,3501.44,0.0
2025-02-01,26 - BRICK_26,Sudeste,Vitaminas,0.0,5942.56,5942.56,5942.56,0.0
2025-02-01,27 - BRICK_27,Centro-Oeste,Generico,8461.71,0.0,8461.71,8461.71,100.0
2025-02-01,27 - BRICK_27,Centro-Oeste,Higiene,6831.69,0.0,6831.69,6831.69,100.0
2025-02-01,27 - BRICK_27,Centro-Oeste,Vitaminas,6598.28,493.76,7092.04,7092.04,93.03782832584136
2025-02-01,27 - BRICK_27,Sudeste,Generico,9648.3,0.0,9648.3,9648.3,100.0
2025-02-01,29 - BRICK_29,Sudeste,Higiene,539.68,0.0,539.68,539.68,100.0
2025-02-01,29 - BRICK_29,Sudeste,OTC,0.0,1106.37,1106.37,1106.37,0.0
2025-02-01,29 - BRICK_29,Sul,Higiene,0.0,31.7,31.7,31.7,0.0
2025-02-01,29 - BRICK_29,Sul,Vitaminas,6.63,865.88,872.51,872.51,0.7598766776312019
2025-02-01,3 - BRICK_3,Sudeste,Generico,7827.63,0.0,7827.63,7827.63,100.0
2025-02-01,30 - BRICK_30,Sul,Generico,1097.82,0.0,1097.82,1097.82,100.0
2025-02-01,30 - BRICK_30,Sul,Higiene,431.08,847.29,1278.37,1278.37,33.721066670838646
2025-02-01,30 - BRICK_30,Sul,OTC,0.0,8940.16,8940.16,8940.16,0.0
2025-02-01,30 - BRICK_30,Sul,Vitaminas,0.0,492.01,492.01,492.01,0.0
2025-02-01,32 - BRICK_32,Sul,Generico,7908.64,0.0,7908.64,7908.64,100.0
2025-02-01,32 - BRICK_32,Sul,Vitaminas,7664.76,0.0,7664.76,7664.76,100.0
2025-02-01,33 - BRICK_33,Centro-Oeste,Higiene,0.0,8798.5,8798.5,8798.5,0.0
2025-02-01,33 - BRICK_33,Sul,Higiene,659.34,0.0,659.34,659.34,100.0
2025-02-01,34 - BRICK_34,Sudeste,Higiene,8644.2,1223.94,9868.140000000001,9868.140000000001,87.59705476411968
2025-02-01,34 - BRICK_34,Sul,Higiene,0.0,10254.42,10254.42,10254.42,0.0
2025-02-01,34 - BRICK_34,Sul,OTC,1683.9,0.0,1683.9,1683.9,100.0
2025-02-01,35 - BRICK_35,Sudeste,Vitaminas,399.07,0.0,399.07,399.07,100.0
2025-02-01,35 - BRICK_35,Sul,Generico,9010.38,0.0,9010.38,9010.38,100.0
2025-02-01,37 - BRICK_37,Centro-Oeste,OTC,1391.88,0.0,1391.88,1391.88,100.0
2025-02-01,37 - BRICK_37,Centro-Oeste,Vitaminas,549.0,475.87,1024.87,1024.87,53.567769570774836
2025-02-01,38 - BRICK_38,Centro-Oeste,Generico,0.0,1017.64,1017.64,1017.64,0.0
2025-02-01,38 - BRICK_38,Centro-Oeste,Higiene,0.0,980.37,980.37,980.37,0.0
2025-02-01,38 - BRICK_38,Sul,Higiene,7617.96,9592.02,17209.98,17209.98,44.264781249019464
2025-02-01,39 - BRICK_39,Centro-Oeste,Higiene,7826.52,0.0,7826.52,7826.52,100.0
2025-02-01,39 - BRICK_39,Sudeste,OTC,0.0,1489.68,1489.68,1489.68,0.0
2025-02-01,39 - BRICK_39,Sudeste,Vitaminas,5760.52,0.0,5760.52,5760.52,100.0
2025-02-01,40 - BRICK_40,Sudeste,OTC,0.0,12598.45,12598.45,12598.45,0.0
2025-02-01,41 - BRICK_41,Sudeste,Higiene,6846.8,6928.3,13775.1,13775.1,49.70417637621505
2025-02-01,41 - BRICK_41,Sul,Higiene,383.65,0.0,383.65,383.65,100.0
2025-02-01,42 - BRICK_42,Sudeste,Generico,5635.35,0.0,5635.35,5635.35,100.0
2025-02-01,42 - BRICK_42,Sul,Higiene,724.56,0.0,724.56,724.56,100.0
2025-02-01,42 - BRICK_42,Sul,Vitaminas,617.62,0.0,617.62,617.62,100.0
2025-02-01,43 - BRICK_43,Sudeste,Generico,13966.8,0.0,13966.8,13966.8,100.0
2025-02-01,44 - BRICK_44,Centro-Oeste,Generico,0.0,697.1,697.1,697.1,0.0
2025-02-01,44 - BRICK_44,Sudeste,Generico,0.0,798.33,798.33,798.33,0.0
2025-02-01,44 - BRICK_44,Sul,Higiene,913.47,8383.29,9296.76,9296.76,9.82568120506499
2025-02-01,44 - BRICK_44,Sul,Vitaminas,1021.47,0.0,1021.47,1021.47,100.0
2025-02-01,45 - BRICK_45,Centro-Oeste,Higiene,0.0,1217.84,1217.84,1217.84,0.0
2025-02-01,45 - BRICK_45,Sudeste,Higiene,0.0,9156.49,9156.49,9156.49,0.0
2025-02-01,45 - BRICK_45,Sul,Generico,0.0,722.16,722.16,722.16,0.0
2025-02-01,46 - BRICK_46,Sudeste,Generico,663.06,0.0,663.06,663.06,100.0
2025-02-01,46 - BRICK_46,Sudeste,Higiene,395.79,0.0,395.79,395.79,100.0
2025-02-01,46 - BRICK_46,Sudeste,Vitaminas,0.0,5294.2,5294.2,5294.2,0.0
2025-02-01,46 - BRICK_46,Sul,Generico,0.0,6011.46,6011.46,6011.46,0.0
2025-02-01,46 - BRICK_46,Sul,Higiene,0.0,529.53,529.53,529.53,0.0
2025-02-01,47 - BRICK_47,Centro-Oeste,Generico,1414.38,0.0,1414.38,1414.38,100.0
2025-02-01,47 - BRICK_47,Sudeste,Vitaminas,741.49,0.0,741.49,741.49,100.0
2025-02-01,49 - BRICK_49,Sul,Higiene,0.0,8588.92,8588.92,8588.92,0.0
2025-02-01,49 - BRICK_49,Sul,Vitaminas,623.03,0.0,623.03,623.03,100.0
2025-02-01,5 - BRICK_5,Sudeste,OTC,1031.37,0.0,1031.37,1031.37,100.0
2025-02-01,5 - BRICK_5,Sul,Higiene,0.0,1317.95,1317.95,1317.95,0.0
2025-02-01,5 - BRICK_5,Sul,OTC,0.0,19042.800000000003,19042.800000000003,19042.800000000003,0.0
2025-02-01,6 - BRICK_6,Centro-Oeste,Vitaminas,0.0,6289.41,6289.41,6289.41,0.0
2025-02-01,6 - BRICK_6,Sudeste,Higiene,1137.78,0.0,1137.78,1137.78,100.0
2025-02-01,6 - BRICK_6,Sudeste,OTC,1394.88,0.0,1394.88,1394.88,100.0
2025-02-01,6 - BRICK_6,Sudeste,Vitaminas,0.0,6824.42,6824.42,6824.42,0.0
2025-02-01,7 - BRICK_7,Centro-Oeste,Generico,11471.76,0.0,11471.76,11471.76,100.0
2025-02-01,7 - BRICK_7,Sudeste,Generico,954.32,11212.44,12166.76,12166.76,7.843665856809865
2025-02-01,7 - BRICK_7,Sudeste,OTC,528.89,0.0,528.89,528.89,100.0
2025-02-01,7 - BRICK_7,Sudeste,Vitaminas,0.0,504.97,504.97,504.97,0.0
2025-02-01,8 - BRICK_8,Sudeste,OTC,0.0,13467.84,13467.84,13467.84,0.0
2025-02-01,8 - BRICK_8,Sul,Generico,7981.96,0.0,7981.96,7981.96,100.0
2025-02-01,9 - BRICK_9,Sudeste,OTC,1768.8899999999999,0.0,1768.8899999999999,1768.8899999999999,100.0
2025-02-01,9 - BRICK_9,Sudeste,Vitaminas,490.01,0.0,490.01,490.01,100.0
2025-02-02,1 - BRICK_1,Centro-Oeste,Higiene,0.0,926.92,926.92,926.92,0.0
2025-02-02,1 - BRICK_1,Sudeste,Vitaminas,3322.95,0.0,3322.95,3322.95,100.0
2025-02-02,1 - BRICK_1,Sul,Generico,8760.64,0.0,8760.64,8760.64,100.0
2025-02-02,10 - BRICK_10,Centro-Oeste,Generico,13210.72,0.0,13210.72,13210.72,100.0
2025-02-02,10 - BRICK_10,Centro-Oeste,Vitaminas,826.4,0.0,826.4,826.4,100.0
2025-02-02,10 - BRICK_10,Sul,Higiene,0.0,13066.24,13066.24,13066.24,0.0
2025-02-02,11 - BRICK_11,Sudeste,Higiene,8125.62,0.0,8125.62,8125.62,100.0
2025-02-02,13 - BRICK_13,Sudeste,Higiene,0.0,7014.87,7014.87,7014.87,0.0
2025-02-02,14 - BRICK_14,Centro-Oeste,Higiene,3919.96,0.0,3919.96,3919.96,100.0
2025-02-02,14 - BRICK_14,Centro-Oeste,Vitaminas,0.0,594.38,594.38,594.38,0.0
2025-02-02,14 - BRICK_14,Sudeste,Higiene,0.0,6971.07,6971.07,6971.07,0.0
2025-02-02,15 - BRICK_15,Sul,Generico,9129.6,0.0,9129.6,9129.6,100.0
2025-02-02,15 - BRICK_15,Sul,Vitaminas,0.0,3531.52,3531.52,3531.52,0.0
2025-02-02,16 - BRICK_16,Centro-Oeste,Higiene,677.56,0.0,677.56,677.56,100.0
2025-02-02,16 - BRICK_16,Sul,Generico,0.0,652.1,652.1,652.1,0.0
2025-02-02,16 - BRICK_16,Sul,Higiene,467.3,0.0,467.3,467.3,100.0
2025-02-02,16 - BRICK_16,Sul,OTC,0.0,1133.64,1133.64,1133.64,0.0
2025-02-02,16 - BRICK_16,Sul,Vitaminas,4698.87,0.0,4698.87,4698.87,100.0
2025-02-02,17 - BRICK_17,Sudeste,Higiene,0.0,7793.94,7793.94,7793.94,0.0
2025-02-02,17 - BRICK_17,Sul,Higiene,10266.5,8248.4,18514.9,18514.9,55.44993491728283
2025-02-02,17 - BRICK_17,Sul,Vitaminas,0.0,693.22,693.22,693.22,0.0
2025-02-02,18 - BRICK_18,Centro-Oeste,Generico,0.0,10693.14,10693.14,10693.14,0.0
2025-02-02,18 - BRICK_18,Centro-Oeste,OTC,0.0,719.82,719.82,719.82,0.0
2025-02-02,18 - BRICK_18,Centro-Oeste,Vitaminas,0.0,5654.4,5654.4,5654.4,0.0
2025-02-02,18 - BRICK_18,Sudeste,Higiene,0.0,12776.94,12776.94,12776.94,0.0
2025-02-02,18 - BRICK_18,Sudeste,OTC,0.0,1482.36,1482.36,1482.36,0.0
2025-02-02,19 - BRICK_19,Centro-Oeste,Higiene,0.0,9332.52,9332.52,9332.52,0.0
2025-02-02,19 - BRICK_19,Sudeste,Higiene,0.0,6277.35,6277.35,6277.35,0.0
2025-02-02,19 - BRICK_19,Sul,Vitaminas,5132.56,0.0,5132.56,5132.56,100.0
2025-02-02,2 - BRICK_2,Sudeste,OTC,11854.4,0.0,11854.4,11854.4,100.0
2025-02-02,2 - BRICK_2,Sudeste,Vitaminas,0.0,6470.94,6470.94,6470.94,0.0
2025-02-02,20 - BRICK_20,Sudeste,Generico,0.0,7703.64,7703.64,7703.64,0.0
2025-02-02,21 - BRICK_21,Sudeste,Higiene,8319.42,10903.83,19223.25,19223.25,43.2779056611135
2025-02-02,21 - BRICK_21,Sudeste,Vitaminas,745.88,664.11,1409.99,1409.99,52.899665955077694
2025-02-02,22 - BRICK_22,Centro-Oeste,Vitaminas,655.62,0.0,655.62,655.62,100.0
2025-02-02,22 - BRICK_22,Sudeste,Higiene,0.0,7345.88,7345.88,7345.88,0.0
2025-02-02,22 - BRICK_22,Sudeste,Vitaminas,3229.66,0.0,3229.66,3229.66,100.0
2025-02-02,23 - BRICK_23,Centro-Oeste,Vitaminas,0.0,9048.21,9048.21,9048.21,0.0
2025-02-02,23 - BRICK_23,Sudeste,Higiene,0.0,9626.8,9626.8,9626.8,0.0
2025-02-02,23 - BRICK_23,Sudeste,OTC,812.82,0.0,812.82,812.82,100.0
2025-02-02,25 - BRICK_25,Sudeste,Generico,9286.64,0.0,9286.64,9286.64,100.0
2025-02-02,25 - BRICK_25,Sudeste,Higiene,0.0,6772.45,6772.45,6772.45,0.0
2025-02-02,25 - BRICK_25,Sul,Generico,0.0,13720.640000000001,13720.640000000001,13720.640000000001,0.0
2025-02-02,25 - BRICK_25,Sul,OTC,0.0,14068.4,14068.4,14068.4,0.0
2025-02-02,26 - BRICK_26,Sul,Higiene,442.57,0.0,442.57,442.57,100.0
2025-02-02,26 - BRICK_26,Sul,OTC,0.0,9368.46,9368.46,9368.46,0.0
2025-02-02,27 - BRICK_27,Centro-Oeste,Higiene,9598.84,0.0,9598.84,9598.84,100.0
2025-02-02,29 - BRICK_29,Centro-Oeste,Higiene,0.0,8033.97,8033.97,8033.97,0.0
2025-02-02,29 - BRICK_29,Sudeste,Higiene,6297.36,0.0,6297.36,6297.36,100.0
2025-02-02,30 - BRICK_30,Sudeste,Higiene,425.82,0.0,425.82,425.82,100.0
2025-02-02,30 - BRICK_30,Sudeste,OTC,0.0,6326.64,6326.64,6326.64,0.0
2025-02-02,30 - BRICK_30,Sudeste,Vitaminas,735.94,0.0,735.94,735.94,100.0
2025-02-02,30 - BRICK_30,Sul,OTC,17370.64,0.0,17370.64,17370.64,100.0
2025-02-02,30 - BRICK_30,Sul,Vitaminas,470.05,429.5,899.55,899.55,52.25390473014285
2025-02-02,31 - BRICK_31,Sul,Vitaminas,461.71,0.0,461.71,461.71,100.0
2025-02-02,32 - BRICK_32,Sudeste,OTC,0.0,7257.57,7257.57,7257.57,0.0
2025-02-02,33 - BRICK_33,Centro-Oeste,Higiene,0.0,7935.32,7935.32,7935.32,0.0
2025-02-02,33 - BRICK_33,Centro-Oeste,OTC,0.0,12870.0,12870.0,12870.0,0.0
2025-02-02,33 - BRICK_33,Sul,Higiene,10158.28,0.0,10158.28,10158.28,100.0
2025-02-02,33 - BRICK_33,Sul,Vitaminas,0.0,4320.95,4320.95,4320.95,0.0
2025-02-02,35 - BRICK_35,Centro-Oeste,OTC,0.0,13181.1,13181.1,13181.1,0.0
2025-02-02,37 - BRICK_37,Centro-Oeste,Generico,835.65,14712.0,15547.65,15547.65,5.374767247783427
2025-02-02,37 - BRICK_37,Centro-Oeste,Higiene,454.93,0.0,454.93,454.93,100.0
2025-02-02,37 - BRICK_37,Sul,Vitaminas,0.0,6029.5,6029.5,6029.5,0.0
2025-02-02,38 - BRICK_38,Centro-Oeste,Higiene,3691.11,0.0,3691.11,3691.11,100.0
2025-02-02,38 - BRICK_38,Sudeste,OTC,0.0,14769.6,14769.6,14769.6,0.0
2025-02-02,38 - BRICK_38,Sul,Vitaminas,3344.71,0.0,3344.71,3344.71,100.0
2025-02-02,39 - BRICK_39,Centro-Oeste,Generico,0.0,1138.68,1138.68,1138.68,0.0
2025-02-02,39 - BRICK_39,Centro-Oeste,Higiene,0.0,11100.65,11100.65,11100.65,0.0
2025-02-02,39 - BRICK_39,Centro-Oeste,Vitaminas,0.0,386.13,386.13,386.13,0.0
2025-02-02,39 - BRICK_39,Sudeste,Higiene,0.0,10327.45,10327.45,10327.45,0.0
2025-02-02,39 - BRICK_39,Sudeste,Vitaminas,0.0,3100.52,3100.52,3100.52,0.0
2025-02-02,39 - BRICK_39,Sul,OTC,16922.22,0.0,16922.22,16922.22,100.0
2025-02-02,40 - BRICK_40,Centro-Oeste,Generico,0.0,15386.04,15386.04,15386.04,0.0
2025-02-02,40 - BRICK_40,Sudeste,Generico,0.0,12133.08,12133.08,12133.08,0.0
2025-02-02,41 - BRICK_41,Centro-Oeste,Generico,0.0,14092.54,14092.54,14092.54,0.0
2025-02-02,41 - BRICK_41,Sul,Generico,0.0,7532.4,7532.4,7532.4,0.0
2025-02-02,41 - BRICK_41,Sul,Higiene,430.14,0.0,430.14,430.14,100.0
2025-02-02,41 - BRICK_41,Sul,OTC,0.0,6514.28,6514.28,6514.28,0.0
2025-02-02,42 - BRICK_42,Sudeste,Generico,11026.099999999999,0.0,11026.099999999999,11026.099999999999,100.0
2025-02-02,42 - BRICK_42,Sul,Higiene,0.0,8974.83,8974.83,8974.83,0.0
2025-02-02,43 - BRICK_43,Centro-Oeste,Vitaminas,0.0,5698.8,5698.8,5698.8,0.0
2025-02-02,43 - BRICK_43,Sudeste,OTC,1716.56,0.0,1716.56,1716.56,100.0
2025-02-02,43 - BRICK_43,Sul,Generico,0.0,7.96,7.96,7.96,0.0
2025-02-02,43 - BRICK_43,Sul,OTC,1399.98,0.0,1399.98,1399.98,100.0
2025-02-02,44 - BRICK_44,Centro-Oeste,Generico,0.0,1170.05,1170.05,1170.05,0.0
2025-02-02,44 - BRICK_44,Centro-Oeste,Higiene,3.59,0.0,3.59,3.59,100.0
2025-02-02,44 - BRICK_44,Sudeste,Generico,5017.28,0.0,5017.28,5017.28,100.0
2025-02-02,44 - BRICK_44,Sul,OTC,0.0,18923.52,18923.52,18923.52,0.0
2025-02-02,46 - BRICK_46,Sudeste,Higiene,5386.14,0.0,5386.14,5386.14,100.0
2025-02-02,46 - BRICK_46,Sul,Higiene,0.0,6847.5,6847.5,6847.5,0.0
2025-02-02,47 - BRICK_47,Sudeste,OTC,0.0,4996.91,4996.91,4996.91,0.0
2025-02-02,47 - BRICK_47,Sudeste,Vitaminas,0.0,419.24,419.24,419.24,0.0
2025-02-02,48 - BRICK_48,Sudeste,Higiene,8400.2,0.0,8400.2,8400.2,100.0
2025-02-02,48 - BRICK_48,Sul,Vitaminas,593.82,0.0,593.82,593.82,100.0
2025-02-02,49 - BRICK_49,Centro-Oeste,Generico,7923.8,0.0,7923.8,7923.8,100.0
2025-02-02,49 - BRICK_49,Centro-Oeste,OTC,0.0,11.8,11.8,11.8,0.0
2025-02-02,5 - BRICK_5,Sudeste,Vitaminas,309.02,0.0,309.02,309.02,100.0
2025-02-02,50 - BRICK_50,Centro-Oeste,OTC,906.24,0.0,906.24,906.24,100.0
2025-02-02,50 - BRICK_50,Centro-Oeste,Vitaminas,0.0,4147.67,4147.67,4147.67,0.0
2025-02-02,6 - BRICK_6,Centro-Oeste,Higiene,0.0,9768.36,9768.36,9768.36,0.0
2025-02-02,6 - BRICK_6,Centro-Oeste,Vitaminas,7144.84,729.64,7874.4800000000005,7874.4800000000005,90.73411831638406
2025-02-02,6 - BRICK_6,Sudeste,Higiene,9294.27,0.0,9294.27,9294.27,100.0
2025-02-02,6 - BRICK_6,Sudeste,Vitaminas,412.9,907.12,1320.02,1320.02,31.279829093498584
2025-02-02,6 - BRICK_6,Sul,Vitaminas,3572.29,0.0,3572.29,3572.29,100.0
2025-02-02,7 - BRICK_7,Sudeste,Higiene,0.0,5344.42,5344.42,5344.42,0.0
2025-02-02,7 - BRICK_7,Sudeste,Vitaminas,0.0,66.5,66.5,66.5,0.0
2025-02-02,8 - BRICK_8,Centro-Oeste,Higiene,0.0,12576.5,12576.5,12576.5,0.0
2025-02-02,8 - BRICK_8,Sul,Higiene,7273.82,0.0,7273.82,7273.82,100.0
2025-02-02,8 - BRICK_8,Sul,Vitaminas,0.0,737.92,737.92,737.92,0.0
2025-02-02,9 - BRICK_9,Centro-Oeste,Higiene,0.0,6362.58,6362.58,6362.58,0.0
2025-02-02,9 - BRICK_9,Sudeste,Higiene,3270.62,0.0,3270.62,3270.62,100.0
2025-02-03,1 - BRICK_1,Centro-Oeste,Generico,11627.8,0.0,11627.8,11627.8,100.0
2025-02-03,1 - BRICK_1,Centro-Oeste,OTC,11139.55,0.0,11139.55,11139.55,100.0
2025-02-03,1 - BRICK_1,Sudeste,Vitaminas,0.0,446.66,446.66,446.66,0.0
2025-02-03,10 - BRICK_10,Centro-Oeste,Generico,0.0,661.95,661.95,661.95,0.0
2025-02-03,10 - BRICK_10,Centro-Oeste,Higiene,8738.73,8452.78,17191.510000000002,17191.510000000002,50.83166051149666
2025-02-03,10 - BRICK_10,Centro-Oeste,Vitaminas,0.0,4802.66,4802.66,4802.66,0.0
2025-02-03,10 - BRICK_10,Sudeste,Higiene,584.22,0.0,584.22,584.22,100.0
2025-02-03,10 - BRICK_10,Sudeste,Vitaminas,4363.97,771.74,5135.71,5135.71,84.97306117362547
2025-02-03,10 - BRICK_10,Sul,Higiene,0.0,11079.3,11079.3,11079.3,0.0
2025-02-03,10 - BRICK_10,Sul,Vitaminas,495.97,0.0,495.97,495.97,100.0
2025-02-03,11 - BRICK_11,Sudeste,Higiene,6381.72,0.0,6381.72,6381.72,100.0
2025-02-03,11 - BRICK_11,Sul,Higiene,0.0,7231.3,7231.3,7231.3,0.0
2025-02-03,12 - BRICK_12,Sudeste,Generico,0.0,8581.8,8581.8,8581.8,0.0
2025-02-03,12 - BRICK_12,Sudeste,Higiene,5035.16,0.0,5035.16,5035.16,100.0
2025-02-03,12 - BRICK_12,Sudeste,Vitaminas,519.38,0.0,519.38,519.38,100.0
2025-02-03,13 - BRICK_13,Sudeste,Higiene,431.02,0.0,431.02,431.02,100.0
2025-02-03,13 - BRICK_13,Sul,OTC,1639.36,0.0,1639.36,1639.36,100.0
2025-02-03,13 - BRICK_13,Sul,Vitaminas,532.7,0.0,532.7,532.7,100.0
2025-02-03,14 - BRICK_14,Centro-Oeste,Higiene,0.0,7056.98,7056.98,7056.98,0.0
2025-02-03,14 - BRICK_14,Centro-Oeste,Vitaminas,3970.34,0.0,3970.34,3970.34,100.0
2025-02-03,14 - BRICK_14,Sudeste,OTC,988.08,0.0,988.08,988.08,100.0
2025-02-03,14 - BRICK_14,Sul,Higiene,821.56,0.0,821.56,821.56,100.0
2025-02-03,14 - BRICK_14,Sul,Vitaminas,0.0,444.95,444.95,444.95,0.0
2025-02-03,15 - BRICK_15,Sudeste,Higiene,0.0,9064.48,9064.48,9064.48,0.0
2025-02-03,15 - BRICK_15,Sul,OTC,10560.0,0.0,10560.0,10560.0,100.0
2025-02-03,16 - BRICK_16,Centro-Oeste,Higiene,7900.85,0.0,7900.85,7900.85,100.0
2025-02-03,16 - BRICK_16,Sul,Generico,0.0,1081.8,1081.8,1081.8,0.0
2025-02-03,18 - BRICK_18,Centro-Oeste,Generico,0.0,22887.47,22887.47,22887.47,0.0
2025-02-03,19 - BRICK_19,Sudeste,Generico,0.0,8132.46,8132.46,8132.46,0.0
2025-02-03,2 - BRICK_2,Centro-Oeste,Vitaminas,0.0,376.99,376.99,376.99,0.0
2025-02-03,2 - BRICK_2,Sudeste,Higiene,0.0,6163.41,6163.41,6163.41,0.0
2025-02-03,20 - BRICK_20,Sudeste,Higiene,0.0,7000.36,7000.36,7000.36,0.0
2025-02-03,20 - BRICK_20,Sul,Generico,789.54,0.0,789.54,789.54,100.0
2025-02-03,20 - BRICK_20,Sul,Higiene,8500.5,0.0,8500.5,8500.5,100.0
2025-02-03,22 - BRICK_22,Sudeste,Generico,690.36,0.0,690.36,690.36,100.0
2025-02-03,23 - BRICK_23,Centro-Oeste,Higiene,1721.6599999999999,10020.970000000001,11742.630000000001,11742.630000000001,14.661621800227035
2025-02-03,23 - BRICK_23,Centro-Oeste,Vitaminas,5344.8,0.0,5344.8,5344.8,100.0
2025-02-03,24 - BRICK_24,Sudeste,Vitaminas,386.05,0.0,386.05,386.05,100.0
2025-02-03,25 - BRICK_25,Sudeste,OTC,0.0,1047.6,1047.6,1047.6,0.0
2025-02-03,26 - BRICK_26,Sudeste,Generico,9386.72,0.0,9386.72,9386.72,100.0
2025-02-03,26 - BRICK_26,Sudeste,Vitaminas,0.0,7042.14,7042.14,7042.14,0.0
2025-02-03,26 - BRICK_26,Sul,Generico,0.0,8161.86,8161.86,8161.86,0.0
2025-02-03,27 - BRICK_27,Centro-Oeste,Higiene,0.0,10579.36,10579.36,10579.36,0.0
2025-02-03,27 - BRICK_27,Sudeste,OTC,1271.2,0.0,1271.2,1271.2,100.0
2025-02-03,27 - BRICK_27,Sudeste,Vitaminas,385.21,0.0,385.21,385.21,100.0
2025-02-03,29 - BRICK_29,Centro-Oeste,Generico,14238.8,1669.8,15908.599999999999,15908.599999999999,89.50379040267529
2025-02-03,29 - BRICK_29,Centro-Oeste,Higiene,0.0,576.54,576.54,576.54,0.0
2025-02-03,29 - BRICK_29,Centro-Oeste,OTC,22937.64,0.0,22937.64,22937.64,100.0
2025-02-03,29 - BRICK_29,Centro-Oeste,Vitaminas,491.26,0.0,491.26,491.26,100.0
2025-02-03,29 - BRICK_29,Sudeste,Higiene,0.0,5390.76,5390.76,5390.76,0.0
2025-02-03,29 - BRICK_29,Sul,Generico,13325.28,15544.32,28869.6,28869.6,46.15678776290631
2025-02-03,29 - BRICK_29,Sul,Higiene,5167.7,0.0,5167.7,5167.7,100.0
2025-02-03,29 - BRICK_29,Sul,Vitaminas,0.0,8586.890000000001,8586.890000000001,8586.890000000001,0.0
2025-02-03,3 - BRICK_3,Sul,Generico,15016.32,16418.76,31435.079999999998,31435.079999999998,47.76930741070168
2025-02-03,3 - BRICK_3,Sul,Higiene,790.53,0.0,790.53,790.53,100.0
2025-02-03,30 - BRICK_30,Centro-Oeste,Generico,0.0,8620.8,8620.8,8620.8,0.0
2025-02-03,30 - BRICK_30,Centro-Oeste,Vitaminas,473.03,0.0,473.03,473.03,100.0
2025-02-03,30 - BRICK_30,Sudeste,Generico,0.0,6.84,6.84,6.84,0.0
2025-02-03,30 - BRICK_30,Sudeste,Higiene,0.0,5206.23,5206.23,5206.23,0.0
2025-02-03,30 - BRICK_30,Sul,Generico,0.0,8457.12,8457.12,8457.12,0.0
2025-02-03,30 - BRICK_30,Sul,OTC,15801.68,0.0,15801.68,15801.68,100.0
2025-02-03,31 - BRICK_31,Sudeste,Higiene,6327.69,993.8,7321.49,7321.49,86.42626022845077
2025-02-03,31 - BRICK_31,Sudeste,OTC,0.0,14174.32,14174.32,14174.32,0.0
2025-02-03,31 - BRICK_31,Sul,Generico,9616.75,6183.84,15800.59,15800.59,60.863233588112855
2025-02-03,31 - BRICK_31,Sul,Vitaminas,755.28,0.0,755.28,755.28,100.0
